Rank,Term,P-value,Z-score,Combined Score,Genes,Adjusted P-value,Gene_set,AD_genes,T2D_genes,Shared_genes,N_AD,N_T2D,N_Shared
10,Endocytic Vesicle (GO:0030139),1.8640551508432914e-07,20.337448559670783,315.135707574819,HLA-DRA;APOE;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;PICALM,1.8640551508432914e-06,GO_Cellular_Component_2023,HLA-DRA;APOE;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;PICALM,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,7,5,5
7,Viral myocarditis,1.8075876552190023e-07,47.61244019138756,739.2356258202076,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,2.608090759673132e-06,KEGG_2021_Human,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,5,5,5
8,Epstein-Barr virus infection,2.287793210359463e-07,19.705698005698007,301.31013224526566,CCND2;PLCG2;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,2.888338928078822e-06,KEGG_2021_Human,PLCG2;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,CCND2;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,6,6,5
9,Inflammatory bowel disease,2.712201977434652e-07,43.63377192982456,659.7572405235024,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,3.0436933302322204e-06,KEGG_2021_Human,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,5,5,5
9,Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039),3.6865569777283416e-08,67.19973009446694,1150.1897597778088,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,3.154054303167581e-06,GO_Biological_Process_2023,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,5,5,5
10,Positive Regulation Of Lymphocyte Activation (GO:0051251),5.182431506013049e-08,62.39035087719298,1046.623491098466,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,3.990472259630048e-06,GO_Biological_Process_2023,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,5,5,5
10,Human T-cell leukemia virus 1 infection,3.953328439571179e-07,18.10993186582809,267.00446472841764,CDKN2B;CCND2;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,3.992861723966891e-06,KEGG_2021_Human,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,CDKN2B;CCND2;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,5,7,5
11,COPII-coated ER To Golgi Transport Vesicle (GO:0030134),5.961602245311755e-07,36.853224610822835,528.2082899028411,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,5.419638404828868e-06,GO_Cellular_Component_2023,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,5,5,5
11,Leishmaniasis,6.365513088486486e-07,36.33954678362573,518.4636113529241,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,5.715542670762337e-06,KEGG_2021_Human,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,5,5,5
12,Antigen processing and presentation,6.790743767242382e-07,35.83994232155732,509.0180415551385,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,5.715542670762337e-06,KEGG_2021_Human,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,5,5,5
12,trans-Golgi Network (GO:0005802),7.528787061846144e-07,16.38900759734093,231.07454606624893,ATP8B4;GRN;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,6.27398921820512e-06,GO_Cellular_Component_2023,ATP8B4;GRN;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,7,5,5
12,Cell adhesion molecules (CAMs),3.845959671900612e-07,25.320280910832093,374.0077047902264,HLA-DRA;PVRL2;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,6.602230770096051e-06,BioPlanet_2019,HLA-DRA;PVRL2;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,6,5,5
5,TCR Signaling R-HSA-202403,1.709911719813988e-07,29.25847665847666,455.89545715644977,PLCG2;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,6.634457472878273e-06,Reactome_2022,PLCG2;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,6,5,5
13,Viral myocarditis,4.2347642547259884e-07,39.65510366826156,581.9294459649357,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,6.685568326237096e-06,BioPlanet_2019,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,5,5,5
14,Leishmaniasis,4.5435901246271527e-07,39.06127258444619,570.465596822135,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,6.685568326237096e-06,BioPlanet_2019,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,5,5,5
13,Endocytic Vesicle Membrane (GO:0030666),1.097874356433638e-06,20.989931107578165,288.02666097134517,HLA-DRA;APOE;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,8.44518735718183e-06,GO_Cellular_Component_2023,HLA-DRA;APOE;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,6,5,5
6,Costimulation By CD28 Family R-HSA-388841,3.4066251274515213e-07,41.54970760233918,618.7737664421848,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,1.101475457875992e-05,Reactome_2022,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,5,5,5
15,Antigen processing and presentation,8.202559686212266e-07,34.420013850415515,482.35000604854355,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,1.126484863573151e-05,BioPlanet_2019,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,5,5,5
13,Th1 and Th2 cell differentiation,1.5471774043852934e-06,30.051421657592257,402.0603238806459,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,1.1777303678164903e-05,KEGG_2021_Human,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,5,5,5
14,Rheumatoid arthritis,1.6324975395476103e-06,29.708433014354068,395.87673792918434,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,1.1777303678164903e-05,KEGG_2021_Human,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,5,5,5
15,Staphylococcus aureus infection,1.8142442837640376e-06,29.045321637426902,383.9745498021045,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,1.2215911510677854e-05,KEGG_2021_Human,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,5,5,5
8,Hodgkin's lymphoma,7.705543808342472e-07,249.3875,3510.4172562030494,HLA-DRA;BTNL2;HLA-DRB1,1.3581020962203606e-05,Jensen_DISEASES,HLA-DRA;BTNL2;HLA-DRB1,HLA-DRA;BTNL2;HLA-DRB1,HLA-DRA;BTNL2;HLA-DRB1,3,3,3
16,Hematopoietic cell lineage,2.2254023151187074e-06,27.803751399776036,361.88175164987877,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,1.404785211418684e-05,KEGG_2021_Human,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,5,5,5
11,Regulation Of T Cell Activation (GO:0050863),2.134924854928327e-07,45.93721144967682,705.5801422273211,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,1.4944473984498289e-05,GO_Biological_Process_2023,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,5,5,5
4,Medication Use For T2D (Number Of Purchases),7.886229150139492e-08,56.953661327231124,931.5091760457739,CCND2;MTNR1B;KCNQ1;JADE2;IGF2BP2,1.5874080281218174e-05,GWAS_Catalog_2023,,CCND2;MTNR1B;KCNQ1;JADE2;IGF2BP2,,0,5,0
5,Glucose Levels,9.437622045908545e-08,32.52743652743653,526.1630552954034,CCND2;MTNR1B;ZC3H4;KCNQ1;IGF2BP2;JAZF1,1.5874080281218174e-05,GWAS_Catalog_2023,ZC3H4;JAZF1,CCND2;MTNR1B;ZC3H4;KCNQ1;IGF2BP2;JAZF1,ZC3H4;JAZF1,2,6,2
14,trans-Golgi Network Membrane (GO:0032588),2.338821443560366e-06,27.509695290858726,356.6869516489501,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,1.6705867454002614e-05,GO_Cellular_Component_2023,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,5,5,5
17,Th17 cell differentiation,3.2660834680045093e-06,25.612745098039216,323.53812162785135,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,1.9404378251085614e-05,KEGG_2021_Human,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,5,5,5
16,Interferon signaling,1.5137657299829793e-06,19.814814814814813,265.5365529867323,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,1.9489733773530858e-05,BioPlanet_2019,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,6,6,6
3,Diabetes,2.7766098690625647e-08,7.996807661612131,139.14005532349947,CDKN1C;CDKN2B;GIPR;MTNR1B;KCNQ1;IGF2BP2;APOE;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1;NEUROG3;APPL1;JAZF1,2.0195209114315056e-05,DisGeNET,GIPR;APOE;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1;APPL1;JAZF1,CDKN1C;CDKN2B;GIPR;MTNR1B;KCNQ1;IGF2BP2;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1;NEUROG3;JAZF1,GIPR;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1;JAZF1,9,13,7
18,Toxoplasmosis,4.08904965763566e-06,24.40973930152484,302.85646797003545,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,2.2944111967844538e-05,KEGG_2021_Human,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,5,5,5
9,Asthma,1.5471774043852934e-06,30.051421657592257,402.0603238806459,HLA-DRA;BTNL2;HLA-DQA2;HLA-DQA1;HLA-DQB1,2.423911266870293e-05,Jensen_DISEASES,HLA-DRA;BTNL2;HLA-DQA2;HLA-DQA1;HLA-DQB1,HLA-DRA;BTNL2;HLA-DQA2;HLA-DQA1;HLA-DQB1,HLA-DRA;BTNL2;HLA-DQA2;HLA-DQA1;HLA-DQB1,5,5,5
6,A Body Shape Index,1.7823026010927974e-07,12.90919759424967,200.61137724979872,IDUA;HLA-DRA;BTNL2;IGF2BP2;HLA-DQA2;HLA-DQB2;HLA-DQA1;HLA-DQB1;JAZF1,2.4981941458650707e-05,GWAS_Catalog_2023,IDUA;HLA-DRA;BTNL2;HLA-DQA2;HLA-DQB2;HLA-DQA1;HLA-DQB1;JAZF1,HLA-DRA;BTNL2;IGF2BP2;HLA-DQA2;HLA-DQB2;HLA-DQA1;HLA-DQB1;JAZF1,HLA-DRA;BTNL2;HLA-DQA2;HLA-DQB2;HLA-DQA1;HLA-DQB1;JAZF1,8,8,7
10,Liver cirrhosis,2.0090779258666183e-06,166.23333333333332,2180.6213857197426,HLA-DRA;BTNL2;HLA-DRB1,2.8327998754719317e-05,Jensen_DISEASES,HLA-DRA;BTNL2;HLA-DRB1,HLA-DRA;BTNL2;HLA-DRB1,HLA-DRA;BTNL2;HLA-DRB1,3,3,3
5,Autoimmune Primary Adrenal Insufficiency,7.886229150139492e-08,56.953661327231124,931.5091760457739,HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,3.441550401120875e-05,DisGeNET,HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,5,5,5
4,Sleep disturbances,7.479379607873701e-08,33.90384068278805,556.312217320639,MTNR1B;IDUA;HESX1;APOE;HLA-DQB2;HLA-DQB1,3.441550401120875e-05,DisGeNET,IDUA;HESX1;APOE;HLA-DQB2;HLA-DQB1,MTNR1B;HLA-DQB2;HLA-DQB1,HLA-DQB2;HLA-DQB1,5,3,2
7,Interferon Gamma Signaling R-HSA-877300,1.312104938213511e-06,31.12938596491228,421.61260221373493,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,3.636405114477445e-05,Reactome_2022,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,5,5,5
8,Downstream TCR Signaling R-HSA-202424,1.7214821568988422e-06,29.373151981076287,389.85001699031733,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,4.174594230479692e-05,Reactome_2022,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,5,5,5
11,Rheumatoid arthritis,4.01075466503539e-06,12.612577924459112,156.7305923160954,HLA-DRA;BTNL2;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,5.141058252454454e-05,Jensen_DISEASES,HLA-DRA;BTNL2;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,HLA-DRA;BTNL2;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,HLA-DRA;BTNL2;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,7,7,7
19,Systemic lupus erythematosus,1.0189508024890478e-05,20.067813765182187,230.66250156581063,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,5.4165279500733593e-05,KEGG_2021_Human,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,5,5,5
12,Ulcerative colitis,4.655828643185317e-06,23.74043062200957,291.47054098485273,PLCG2;HLA-DRA;BTNL2;HLA-DRB1;HLA-DQA1,5.470598655742747e-05,Jensen_DISEASES,PLCG2;HLA-DRA;BTNL2;HLA-DRB1;HLA-DQA1,HLA-DRA;BTNL2;HLA-DRB1;HLA-DQA1,HLA-DRA;BTNL2;HLA-DRB1;HLA-DQA1,5,4,4
7,Adult Asthma,4.872260936827863e-07,78.6232741617357,1142.7529316708928,HLA-DRA;BTNL2;HLA-DQA1;HLA-DQB1,5.853673496960333e-05,GWAS_Catalog_2023,HLA-DRA;BTNL2;HLA-DQA1;HLA-DQB1,HLA-DRA;BTNL2;HLA-DQA1;HLA-DQB1,HLA-DRA;BTNL2;HLA-DQA1;HLA-DQB1,4,4,4
9,MHC Class II Antigen Presentation R-HSA-2132295,2.8387913965025493e-06,26.392876129718235,337.09330203716877,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,6.119172565794384e-05,Reactome_2022,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,5,5,5
6,Sequoiosis,1.8428963441211934e-07,498.85,7735.545837634853,HLA-DQB2;HLA-DRB1;HLA-DQB1,6.701999704787408e-05,DisGeNET,HLA-DQB2;HLA-DRB1;HLA-DQB1,HLA-DQB2;HLA-DRB1;HLA-DQB1,HLA-DQB2;HLA-DRB1;HLA-DQB1,3,3,3
15,Lysosome (GO:0005764),1.0119249156020401e-05,8.986782106782107,103.35761988876814,GRN;IDUA;KCNQ1;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,6.746166104013601e-05,GO_Cellular_Component_2023,GRN;IDUA;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,KCNQ1;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,7,6,5
8,Alzheimer's Disease Or Family History Of Alzheimer's Disease,7.238105298586439e-07,35.353840682788054,499.8586262894535,APH1B;TREM2;ALPK2;APOE;PICALM,7.609058195138993e-05,GWAS_Catalog_2023,APH1B;TREM2;ALPK2;APOE;PICALM,,,5,0,0
13,Acquired metabolic disease,7.068076641023089e-06,11.52920443101712,136.7354671207085,MTNR1B;GIPR;ZC3H4;QPCTL;IGF2BP3;IGF2BP2;JAZF1,7.666144664494274e-05,Jensen_DISEASES,GIPR;ZC3H4;QPCTL;JAZF1,MTNR1B;GIPR;ZC3H4;QPCTL;IGF2BP3;IGF2BP2;JAZF1,GIPR;ZC3H4;QPCTL;JAZF1,4,7,4
7,Diabetes Mellitus,2.689174392290527e-07,6.630002872462658,100.30439468373926,CDKN1C;CDKN2B;GIPR;MTNR1B;KCNQ1;IGF2BP2;APOE;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1;NEUROG3;APPL1;JAZF1,7.991221012409406e-05,DisGeNET,GIPR;APOE;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1;APPL1;JAZF1,CDKN1C;CDKN2B;GIPR;MTNR1B;KCNQ1;IGF2BP2;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1;NEUROG3;JAZF1,GIPR;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1;JAZF1,9,13,7
8,Addison Disease,2.929870215365502e-07,42.91630716134599,645.5959106506756,HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,7.991221012409406e-05,DisGeNET,HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,5,5,5
20,Cell adhesion molecules,1.5912500595450613e-05,18.231505336768496,201.4290648690376,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,8.03581280070256e-05,KEGG_2021_Human,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,5,5,5
21,Phagosome,1.8100250203065734e-05,17.73182957393484,193.62421662814722,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,8.705358430998281e-05,KEGG_2021_Human,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,5,5,5
12,Macrophage Activation Involved In Immune Response (GO:0002281),1.5090658842808145e-06,187.021875,2506.844900242801,GRN;PLCG2;TREM2,9.683172757468561e-05,GO_Biological_Process_2023,GRN;PLCG2;TREM2,,,3,0,0
11,"Diabetes Mellitus, Insulin-Dependent",5.156043774620517e-07,7.796473482777474,112.87676673622973,CDKN2B;HLA-DRA;BTNL2;IGF2BP2;APOE;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1;NEUROG3;APPL1,0.00010227715923838154,DisGeNET,HLA-DRA;BTNL2;APOE;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1;APPL1,CDKN2B;HLA-DRA;BTNL2;IGF2BP2;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1;NEUROG3,HLA-DRA;BTNL2;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,9,10,7
9,Hallucinations,4.5435901246271527e-07,39.06127258444619,570.465596822135,GRN;TREM2;APOE;HLA-DRB1;HLA-DQB1,0.00010227715923838154,DisGeNET,GRN;TREM2;APOE;HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,5,2,2
10,Chronic iridocyclitis,5.144717054175412e-07,299.28,4333.611893054364,HLA-DQA1;HLA-DRB1;HLA-DQB1,0.00010227715923838154,DisGeNET,HLA-DQA1;HLA-DRB1;HLA-DQB1,HLA-DQA1;HLA-DRB1;HLA-DQB1,HLA-DQA1;HLA-DRB1;HLA-DQB1,3,3,3
16,Cytoplasmic Vesicle Membrane (GO:0030659),1.7578082958698162e-05,9.964005235602095,109.09447562971339,APH1B;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;APPL1,0.00010986301849186352,GO_Cellular_Component_2023,APH1B;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;APPL1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1,7,5,5
12,Oropharyngeal Neoplasms,7.705543808342472e-07,249.3875,3510.4172562030494,HLA-DQA1;HLA-DRB1;HLA-DQB1,0.00014011247158169396,DisGeNET,HLA-DQA1;HLA-DRB1;HLA-DQB1,HLA-DQA1;HLA-DRB1;HLA-DQB1,HLA-DQA1;HLA-DRB1;HLA-DQB1,3,3,3
