Rank,Term,P-value,Z-score,Combined Score,Genes,Adjusted P-value,Gene_set,AD_genes,T2D_genes,Shared_genes,N_AD,N_T2D,N_Shared
252,Agranulocytosis,0.001647192500753881,37.39399624765478,239.64626637110106,HLA-DRB1;HLA-DQB1,0.014150291482854209,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
250,Uveal melanoma,0.001625703298135029,8.720159151193634,55.99924672905672,CDKN2B;CCND2;MTNR1B;EML2,0.014150291482854209,DisGeNET,EML2,CDKN2B;CCND2;MTNR1B;EML2,EML2,1,4,1
253,Plasma cell dyscrasia,0.001647192500753881,37.39399624765478,239.64626637110106,CDKN2B;CCND2,0.014150291482854209,DisGeNET,,CDKN2B;CCND2,,0,2,0
254,Psoriasiform eczema,0.001647192500753881,37.39399624765478,239.64626637110106,HLA-DRB1;HLA-DQB1,0.014150291482854209,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
255,Psoriasis,0.0016610652763271816,4.5904233456637895,29.38006886478563,GRN;APOE;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1;JAZF1,0.01421350758018004,DisGeNET,GRN;APOE;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1;JAZF1,HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1;JAZF1,HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1;JAZF1,7,5,5
256,"Hepatitis B, Chronic",0.0016766684128947064,8.644751260135875,55.24814317285851,HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,0.014290978425532223,DisGeNET,HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,4,4,4
83,Fasting Blood Glucose (BMI Interaction),0.0014201022558982558,40.514227642276424,265.65286017600937,MTNR1B;IGF2BP2,0.014389228882053412,GWAS_Catalog_2023,,MTNR1B;IGF2BP2,,0,2,0
82,Mental Health Study Participation (Completed Survey),0.0014201022558982558,40.514227642276424,265.65286017600937,JADE2;APOE,0.014389228882053412,GWAS_Catalog_2023,APOE,JADE2,,1,1,0
81,Parental Longevity (Mother'S Age At Death Or Mother'S Attained Age),0.0014201022558982558,40.514227642276424,265.65286017600937,APOE;JAZF1,0.014389228882053412,GWAS_Catalog_2023,APOE;JAZF1,JAZF1,JAZF1,2,1,1
257,Small testicle,0.0017022427928104391,13.913551401869158,88.71014078934452,CDKN1C;HESX1;IL17RD,0.014452504956857503,DisGeNET,HESX1;IL17RD,CDKN1C,,2,1,0
31,Frontotemporal dementia,0.0031810145747939787,26.262359920896508,151.0231473713992,GRN;TREM2,0.014468485646643582,Jensen_DISEASES,GRN;TREM2,,,2,0,0
84,Medication Use (HMG CoA Reductase Inhibitors),0.0014492243445094362,14.744554455445545,96.38112427033386,CCND2;IGF2BP2;APOE,0.014509496115862332,GWAS_Catalog_2023,APOE,CCND2;IGF2BP2,,1,2,0
258,Parkinson Disease,0.0017173289984586467,4.091125541125541,26.048135375016184,GRN;APH1B;IDUA;HLA-DRA;TREM2;APOE;HLA-DRB1;PICALM,0.014524077033475842,DisGeNET,GRN;APH1B;IDUA;HLA-DRA;TREM2;APOE;HLA-DRB1;PICALM,HLA-DRA;HLA-DRB1,HLA-DRA;HLA-DRB1,8,2,2
265,Cortical white matter abnormalities seen on MRI,0.0017667977889501455,36.00722673893406,228.23492237875305,GRN;TREM2,0.01454774632260082,DisGeNET,GRN;TREM2,,,2,0,0
264,Neonatal hypoglycemia,0.0017667977889501455,36.00722673893406,228.23492237875305,CDKN1C;KCNQ1,0.01454774632260082,DisGeNET,,CDKN1C;KCNQ1,,0,2,0
259,"Diabetes, Autoimmune",0.0017469205497262674,13.784027777777778,87.52720800686893,HLA-DRB1;HLA-DQA1;HLA-DQB1,0.01454774632260082,DisGeNET,HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,3,3,3
260,Multiple Endocrine Neoplasia Type 1,0.0017469205497262674,13.784027777777778,87.52720800686893,CDKN2B;GRN;NEUROG3,0.01454774632260082,DisGeNET,GRN,CDKN2B;NEUROG3,,1,2,0
263,Anterior hypopituitarism,0.0017667977889501455,36.00722673893406,228.23492237875305,HESX1;IL17RD,0.01454774632260082,DisGeNET,HESX1;IL17RD,,,2,0,0
262,Social disinhibition,0.0017667977889501455,36.00722673893406,228.23492237875305,GRN;TREM2,0.01454774632260082,DisGeNET,GRN;TREM2,,,2,0,0
261,Erythema Nodosum,0.0017667977889501455,36.00722673893406,228.23492237875305,BTNL2;HLA-DRB1,0.01454774632260082,DisGeNET,BTNL2;HLA-DRB1,BTNL2;HLA-DRB1,BTNL2;HLA-DRB1,2,2,2
85,Weight,0.0015081656262016078,5.408010420058613,35.13509297927943,CCND2;GIPR;KCNQ1;JADE2;IGF2BP2;JAZF1,0.014872368000912012,GWAS_Catalog_2023,GIPR;JAZF1,CCND2;GIPR;KCNQ1;JADE2;IGF2BP2;JAZF1,GIPR;JAZF1,2,6,2
86,Body Mass Index (MTAG),0.0015370930967812757,4.656215277777778,30.162321156281493,CCND2;GIPR;ZC3H4;JADE2;APOE;EML2;JAZF1,0.014872368000912012,GWAS_Catalog_2023,GIPR;ZC3H4;APOE;EML2;JAZF1,CCND2;GIPR;ZC3H4;JADE2;EML2;JAZF1,GIPR;ZC3H4;EML2;JAZF1,5,6,4
87,Non-HDL Cholesterol Levels,0.001538520827680553,6.584331673172701,42.646280533204376,CCND2;ZC3H4;APOE;HLA-DQB1;JAZF1,0.014872368000912012,GWAS_Catalog_2023,ZC3H4;APOE;HLA-DQB1;JAZF1,CCND2;ZC3H4;HLA-DQB1;JAZF1,ZC3H4;HLA-DQB1;JAZF1,4,4,3
267,Amyloidosis,0.00184260316056414,4.503531073446328,28.356825429201223,GRN;QPCTL;SLC22A18;TREM2;APOE;HLA-DRB1;PICALM,0.01505827751442305,DisGeNET,GRN;QPCTL;TREM2;APOE;HLA-DRB1;PICALM,QPCTL;SLC22A18;HLA-DRB1,QPCTL;HLA-DRB1,6,3,2
266,Erythema,0.0018384652062925309,13.532045454545454,85.23597514715335,PLCG2;HLA-DRB1;HLA-DQB1,0.01505827751442305,DisGeNET,PLCG2;HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,3,2,2
90,Venous Thromboembolism Or Factor VII Levels (Pleiotropy),0.001647192500753881,37.39399624765478,239.64626637110106,TSPAN15;PLCG2,0.015222954869604548,GWAS_Catalog_2023,PLCG2,TSPAN15,,1,1,0
88,Urea Levels,0.0016150547035770834,14.18,91.1545198708865,APH1B;GIPR;APOE,0.015222954869604548,GWAS_Catalog_2023,APH1B;GIPR;APOE,GIPR,GIPR,3,1,1
89,Blood Urea Nitrogen Levels,0.001625703298135029,8.720159151193634,55.99924672905672,APH1B;GIPR;APOE;HLA-DQA1,0.015222954869604548,GWAS_Catalog_2023,APH1B;GIPR;APOE;HLA-DQA1,GIPR;HLA-DQA1,GIPR;HLA-DQA1,4,2,2
91,Sj?gren's Syndrome,0.001647192500753881,37.39399624765478,239.64626637110106,HLA-DRA;HLA-DQA1,0.015222954869604548,GWAS_Catalog_2023,HLA-DRA;HLA-DQA1,HLA-DRA;HLA-DQA1,HLA-DRA;HLA-DQA1,2,2,2
268,Urticaria,0.0018853406860438778,13.409459459459459,84.12621161107936,PLCG2;HLA-DRB1;HLA-DQB1,0.015277397613422335,DisGeNET,PLCG2;HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,3,2,2
269,"Delirium, Dementia, Amnestic, Cognitive Disorders",0.0018904204196260454,34.71951219512195,217.72453437258292,TREM2;APOE,0.015277397613422335,DisGeNET,TREM2;APOE,,,2,0,0
270,Gonadoblastoma,0.0018904204196260454,34.71951219512195,217.72453437258292,CDKN1C;KCNQ1,0.015277397613422335,DisGeNET,,CDKN1C;KCNQ1,,0,2,0
273,"Carcinoma, Granular Cell",0.0019329572618860178,13.2890625,83.03942050809016,CDKN1C;KCNQ1;APOE,0.015449497236026706,DisGeNET,APOE,CDKN1C;KCNQ1,,1,2,0
271,Splenomegaly,0.0019198473507759867,8.320776617072914,52.05069801510453,IDUA;APOE;HLA-DRB1;HLA-DQB1,0.015449497236026706,DisGeNET,IDUA;APOE;HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,4,2,2
272,"Carcinoma, Cribriform",0.0019329572618860178,13.2890625,83.03942050809016,CDKN1C;KCNQ1;APOE,0.015449497236026706,DisGeNET,APOE,CDKN1C;KCNQ1,,1,2,0
274,Precursor Cell Lymphoblastic Leukemia Lymphoma,0.0019573216732023716,5.12586115527292,31.965783764492816,CDKN1C;CDKN2B;IDUA;HLA-DRB1;HLA-DQA1;HLA-DQB1,0.015587138288056843,DisGeNET,IDUA;HLA-DRB1;HLA-DQA1;HLA-DQB1,CDKN1C;CDKN2B;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,4,5,3
277,PEELING SKIN SYNDROME,0.00201804338139322,33.5206055508831,208.01637017204203,HLA-DRB1;HLA-DQB1,0.015896644975451287,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
276,Latent autoimmune diabetes mellitus in adult,0.00201804338139322,33.5206055508831,208.01637017204203,HLA-DRB1;HLA-DQB1,0.015896644975451287,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
275,Brain Diseases,0.002006069631949149,8.218052949760267,51.04707590465461,GRN;IDUA;TREM2;APOE,0.015896644975451287,DisGeNET,GRN;IDUA;TREM2;APOE,,,4,0,0
278,"Adenocarcinoma, Basal Cell",0.0020304304736449906,13.054605263157894,80.93212261743199,CDKN1C;KCNQ1;APOE,0.015936688106091258,DisGeNET,APOE,CDKN1C;KCNQ1,,1,2,0
92,Estimated Glomerular Filtration Rate (Cystatin C),0.0017469205497262674,13.784027777777778,87.52720800686893,APH1B;KCNQ1;APOE,0.01596913241651947,GWAS_Catalog_2023,APH1B;APOE,KCNQ1,,2,1,0
93,Carotid Intima Media Thickness,0.0017667977889501455,36.00722673893406,228.23492237875305,APOE;NEUROG3,0.015977171403301852,GWAS_Catalog_2023,APOE,NEUROG3,,1,1,0
279,Red Blood Cell Count measurement,0.002080295409013854,12.940434782608696,79.91036000024108,TOX2;ZC3H4;HLA-DQA1,0.01626955047479652,DisGeNET,ZC3H4;HLA-DQA1,TOX2;ZC3H4;HLA-DQA1,ZC3H4;HLA-DQA1,2,3,2
95,Apolipoprotein B Levels,0.0018499643842394518,6.304502063983488,39.67163965640283,CCND2;GIPR;HLA-DRA;APOE;HLA-DQA1,0.016377053127846094,GWAS_Catalog_2023,GIPR;HLA-DRA;APOE;HLA-DQA1,CCND2;GIPR;HLA-DRA;HLA-DQA1,GIPR;HLA-DRA;HLA-DQA1,4,4,3
94,High-density Lipoprotein Levels (MTAG),0.0018362344944614516,8.426068376068375,53.08455327400216,GIPR;ZC3H4;SLC22A18;APOE,0.016377053127846094,GWAS_Catalog_2023,GIPR;ZC3H4;APOE,GIPR;ZC3H4;SLC22A18,GIPR;ZC3H4,3,3,2
96,Venous Thromboembolism Or Factor VIII Levels (Pleiotropy),0.0018904204196260454,34.71951219512195,217.72453437258292,TSPAN15;PLCG2,0.016560870551099,GWAS_Catalog_2023,PLCG2,TSPAN15,,1,1,0
280,Prominent metopic ridge,0.0021496497140763666,32.40162601626016,199.02537983535302,CDKN1C;KCNQ1,0.01675191312898083,DisGeNET,,CDKN1C;KCNQ1,,0,2,0
282,Meniere Disease,0.0022852225093912054,31.35483870967742,190.6779260779712,MTNR1B;HLA-DRB1,0.017512445313642197,DisGeNET,HLA-DRB1,MTNR1B;HLA-DRB1,HLA-DRB1,1,2,1
283,Childhood T Acute Lymphoblastic Leukemia,0.0022852225093912054,31.35483870967742,190.6779260779712,CDKN2B;CCND2,0.017512445313642197,DisGeNET,,CDKN2B;CCND2,,0,2,0
284,"Adenocarcinoma, Oxyphilic",0.0022873725547149525,12.50294117647059,76.02227683860059,CDKN1C;KCNQ1;APOE,0.017512445313642197,DisGeNET,APOE,CDKN1C;KCNQ1,,1,2,0
285,Waist-Hip Ratio,0.0022873725547149525,12.50294117647059,76.02227683860059,MTNR1B;QPCTL;BTNL2,0.017512445313642197,DisGeNET,QPCTL;BTNL2,MTNR1B;QPCTL;BTNL2,QPCTL;BTNL2,2,3,2
281,Agitation,0.0022852225093912054,31.35483870967742,190.6779260779712,GRN;TREM2,0.017512445313642197,DisGeNET,GRN;TREM2,,,2,0,0
286,Endothelial dysfunction,0.0023778912835050003,7.83104750546611,47.31159613854709,MTNR1B;APOE;HLA-DRB1;APPL1,0.018141813918209477,DisGeNET,APOE;HLA-DRB1;APPL1,MTNR1B;HLA-DRB1,HLA-DRB1,3,2,1
288,Familial M??ni??re disease,0.0024507905332330584,12.193647540983607,73.30021778565637,MTNR1B;HLA-DRB1;HLA-DQA1,0.01856814216498102,DisGeNET,HLA-DRB1;HLA-DQA1,MTNR1B;HLA-DRB1;HLA-DQA1,HLA-DRB1;HLA-DQA1,2,3,2
287,"Adenocarcinoma, Tubular",0.0024507905332330584,12.193647540983607,73.30021778565637,CDKN1C;KCNQ1;APOE,0.01856814216498102,DisGeNET,APOE,CDKN1C;KCNQ1,,1,2,0
289,Memory Loss,0.00250682887301696,12.09390243902439,72.42719764647528,GRN;TREM2;APOE,0.01888073041565718,DisGeNET,GRN;TREM2;APOE,,,3,0,0
290,Childhood Acute Lymphoblastic Leukemia,0.002509354638194584,5.863674597452535,35.11009839262281,CDKN1C;CDKN2B;CCND2;HLA-DRA;HLA-DRB1,0.01888073041565718,DisGeNET,HLA-DRA;HLA-DRB1,CDKN1C;CDKN2B;CCND2;HLA-DRA;HLA-DRB1,HLA-DRA;HLA-DRB1,2,5,2
97,Sex Hormone-Binding Globulin Levels In Postmenopausal Women,0.002182302426567309,12.717948717948717,77.92763848903097,CCND2;IGF2BP2;JAZF1,0.018920787017970172,GWAS_Catalog_2023,JAZF1,CCND2;IGF2BP2;JAZF1,JAZF1,1,3,1
291,"Gastritis, Atrophic",0.0025636564565395072,11.995766129032258,71.57058820236952,GRN;HLA-DRB1;HLA-DQA1,0.018931799463698783,DisGeNET,GRN;HLA-DRB1;HLA-DQA1,HLA-DRB1;HLA-DQA1,HLA-DRB1;HLA-DQA1,3,2,2
292,Excessive daytime somnolence,0.002568200110565921,29.45158906134516,175.66547469692333,HLA-DRB1;HLA-DQB1,0.018931799463698783,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
293,Sparse axillary hair,0.002568200110565921,29.45158906134516,175.66547469692333,HLA-DRA;IL17RD,0.018931799463698783,DisGeNET,HLA-DRA;IL17RD,HLA-DRA,HLA-DRA,2,1,1
294,Hepatitis B Virus-Related Hepatocellular Carcinoma,0.002568200110565921,29.45158906134516,175.66547469692333,HLA-DQA1;HLA-DQB1,0.018931799463698783,DisGeNET,HLA-DQA1;HLA-DQB1,HLA-DQA1;HLA-DQB1,HLA-DQA1;HLA-DQB1,2,2,2
295,Intrahepatic Cholestasis,0.002568200110565921,29.45158906134516,175.66547469692333,HLA-DRB1;HLA-DQB1,0.018931799463698783,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
296,Low Grade Squamous Intraepithelial Neoplasia,0.002568200110565921,29.45158906134516,175.66547469692333,HLA-DRB1;HLA-DQB1,0.018931799463698783,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
299,Biliary Tract Cancer,0.002621277075775762,11.8992,70.72995911800506,CDKN2B;CCND2;IGF2BP3,0.01912918588408934,DisGeNET,,CDKN2B;CCND2;IGF2BP3,,0,3,0
297,Colorectal Cancer,0.0026153057024511372,2.7208346024977157,16.17910091369031,CDKN1C;CDKN2B;GRN;EML2;CCND2;KCNQ1;SLC22A18;HLA-DRA;IGF2BP3;ALPK2;IGF2BP2;APOE;HLA-DRB1;APPL1;JAZF1,0.01912918588408934,DisGeNET,GRN;EML2;HLA-DRA;ALPK2;APOE;HLA-DRB1;APPL1;JAZF1,CDKN1C;CDKN2B;EML2;CCND2;KCNQ1;SLC22A18;HLA-DRA;IGF2BP3;IGF2BP2;HLA-DRB1;JAZF1,EML2;HLA-DRA;HLA-DRB1;JAZF1,8,11,4
298,Arthralgia,0.002621277075775762,11.8992,70.72995911800506,PLCG2;TREM2;HLA-DRB1,0.01912918588408934,DisGeNET,PLCG2;TREM2;HLA-DRB1,HLA-DRB1,HLA-DRB1,3,1,1
300,"Hepatitis, Autoimmune",0.002679694489174682,11.804166666666667,69.90489457160028,HLA-DRB1;HLA-DQA1;HLA-DQB1,0.019490311251263853,DisGeNET,HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,3,3,3
303,Autoimmune state,0.002715571355744258,28.58393113342898,168.89538608185973,HLA-DRB1;HLA-DQB1,0.019491370717874903,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
302,Low Tension Glaucoma,0.002715571355744258,28.58393113342898,168.89538608185973,CDKN2B;APOE,0.019491370717874903,DisGeNET,APOE,CDKN2B,,1,1,0
301,Thickened nuchal skin fold,0.002715571355744258,28.58393113342898,168.89538608185973,GRN;TREM2,0.019491370717874903,DisGeNET,GRN;TREM2,,,2,0,0
304,Oestrogen deficiency,0.002715571355744258,28.58393113342898,168.89538608185973,PLCG2;APOE,0.019491370717874903,DisGeNET,PLCG2;APOE,,,2,0,0
98,Venous Thromboembolism Or Von Willebrand Factor Levels (Pleiotropy),0.0022852225093912054,31.35483870967742,190.6779260779712,TSPAN15;PLCG2,0.019610940106102075,GWAS_Catalog_2023,PLCG2,TSPAN15,,1,1,0
307,Congenital hypoplasia of breast,0.002866841941964989,27.765853658536585,162.55641815307325,HESX1;IL17RD,0.020376055756897736,DisGeNET,HESX1;IL17RD,,,2,0,0
306,Increased calcium level in kidney,0.002866841941964989,27.765853658536585,162.55641815307325,CDKN1C;KCNQ1,0.020376055756897736,DisGeNET,,CDKN1C;KCNQ1,,0,2,0
305,Adenocarcinoma,0.002862567080424187,3.2501869458391197,19.03321330919581,CDKN1C;CDKN2B;SHARPIN;CCND2;KCNQ1;SLC22A18;IGF2BP3;APOE;HLA-DQA1;HLA-DQB1,0.020376055756897736,DisGeNET,SHARPIN;APOE;HLA-DQA1;HLA-DQB1,CDKN1C;CDKN2B;CCND2;KCNQ1;SLC22A18;IGF2BP3;HLA-DQA1;HLA-DQB1,HLA-DQA1;HLA-DQB1,4,8,2
308,beta Thalassemia,0.002921406105638229,11.438653846153846,66.75244055817723,APOE;HLA-DQA1;HLA-DQB1,0.02069645494319031,DisGeNET,APOE;HLA-DQA1;HLA-DQB1,HLA-DQA1;HLA-DQB1,HLA-DQA1;HLA-DQB1,3,2,2
309,Common acute lymphoblastic leukemia,0.0030219952153155262,26.993224932249323,156.61031811173902,HLA-DQA1;HLA-DQB1,0.021071708018668457,DisGeNET,HLA-DQA1;HLA-DQB1,HLA-DQA1;HLA-DQB1,HLA-DQA1;HLA-DQB1,2,2,2
310,Prominent back of the head,0.0030219952153155262,26.993224932249323,156.61031811173902,CDKN1C;KCNQ1,0.021071708018668457,DisGeNET,,CDKN1C;KCNQ1,,0,2,0
311,Prominent occiput,0.0030219952153155262,26.993224932249323,156.61031811173902,CDKN1C;KCNQ1,0.021071708018668457,DisGeNET,,CDKN1C;KCNQ1,,0,2,0
312,End Stage Liver Disease,0.0030219952153155262,26.993224932249323,156.61031811173902,HLA-DRB1;HLA-DQB1,0.021071708018668457,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
313,Malignant neoplasm of ovary,0.003022660224492771,3.0608250620347395,17.75773767158818,CDKN1C;CDKN2B;GRN;CCND2;CHST15;IGF2BP3;IGF2BP2;APOE;HLA-DRB1;APPL1;JAZF1,0.021071708018668457,DisGeNET,GRN;APOE;HLA-DRB1;APPL1;JAZF1,CDKN1C;CDKN2B;CCND2;CHST15;IGF2BP3;IGF2BP2;HLA-DRB1;JAZF1,HLA-DRB1;JAZF1,5,8,2
314,Motor Neuron Disease,0.0030471379886528576,11.264204545454545,65.25976032911598,GRN;TREM2;APOE,0.021107476480128683,DisGeNET,GRN;TREM2;APOE,,,3,0,0
315,Dystonia Disorders,0.0030471379886528576,11.264204545454545,65.25976032911598,APOE;HLA-DRB1;HLA-DQB1,0.021107476480128683,DisGeNET,APOE;HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,3,2,2
316,Crohn Disease,0.0030693280356545137,4.093431553100062,23.68580916905406,HLA-DRA;BTNL2;APOE;HLA-DRB1;HLA-DQB2;HLA-DQB1;JAZF1,0.0211939043474625,DisGeNET,HLA-DRA;BTNL2;APOE;HLA-DRB1;HLA-DQB2;HLA-DQB1;JAZF1,HLA-DRA;BTNL2;HLA-DRB1;HLA-DQB2;HLA-DQB1;JAZF1,HLA-DRA;BTNL2;HLA-DRB1;HLA-DQB2;HLA-DQB1;JAZF1,7,6,6
317,Coronary heart disease,0.0030881051821298063,4.088698798135884,23.633486922167613,CDKN2B;KCNQ1;IGF2BP2;APOE;HLA-DRB1;HLA-DQB1;JAZF1,0.021256294976048067,DisGeNET,APOE;HLA-DRB1;HLA-DQB1;JAZF1,CDKN2B;KCNQ1;IGF2BP2;HLA-DRB1;HLA-DQB1;JAZF1,HLA-DRB1;HLA-DQB1;JAZF1,4,6,3
318,"Amyotrophic Lateral Sclerosis, Sporadic",0.0031112354458513506,11.178947368421053,64.53310500947813,GRN;TREM2;APOE,0.02134816271335738,DisGeNET,GRN;TREM2;APOE,,,3,0,0
320,Low Grade Lymphoma (neoplasm),0.0031810145747939787,26.262359920896508,151.0231473713992,CDKN1C;HLA-DRB1,0.02169054313187644,DisGeNET,HLA-DRB1,CDKN1C;HLA-DRB1,HLA-DRB1,1,2,1
319,Fasting blood glucose measurement,0.0031810145747939787,26.262359920896508,151.0231473713992,MTNR1B;IGF2BP2,0.02169054313187644,DisGeNET,,MTNR1B;IGF2BP2,,0,2,0
99,Neurofibrillary Tangles,0.002568200110565921,29.45158906134516,175.66547469692333,APOE;HLA-DRB1,0.021816730232181208,GWAS_Catalog_2023,APOE;HLA-DRB1,HLA-DRB1,HLA-DRB1,2,1,1
322,Sparse pubic hair,0.003343883466309401,25.569961489088573,145.76469607458566,HLA-DRA;IL17RD,0.02231300832870677,DisGeNET,HLA-DRA;IL17RD,HLA-DRA,HLA-DRA,2,1,1
321,"Dermatomyositis, Childhood Type",0.003343883466309401,25.569961489088573,145.76469607458566,HLA-DQA1;HLA-DRB1,0.02231300832870677,DisGeNET,HLA-DQA1;HLA-DRB1,HLA-DQA1;HLA-DRB1,HLA-DQA1;HLA-DRB1,2,2,2
323,"Purpura, Thrombotic Thrombocytopenic",0.003343883466309401,25.569961489088573,145.76469607458566,HLA-DRB1;HLA-DQB1,0.02231300832870677,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
325,Malignant neoplasm of stomach stage IV,0.003343883466309401,25.569961489088573,145.76469607458566,KCNQ1;IGF2BP2,0.02231300832870677,DisGeNET,,KCNQ1;IGF2BP2,,0,2,0
326,Congenital omphalocele,0.003343883466309401,25.569961489088573,145.76469607458566,CDKN1C;KCNQ1,0.02231300832870677,DisGeNET,,CDKN1C;KCNQ1,,0,2,0
327,Psychiatric symptom,0.003343883466309401,25.569961489088573,145.76469607458566,TREM2;APOE,0.02231300832870677,DisGeNET,TREM2;APOE,,,2,0,0
324,Islet Cell Tumor,0.003343883466309401,25.569961489088573,145.76469607458566,GRN;NEUROG3,0.02231300832870677,DisGeNET,GRN,NEUROG3,,1,1,0
328,"Cholangitis, Sclerosing",0.0033759166298489595,10.85036496350365,61.75038615247198,HLA-DRB1;NEUROG3;JAZF1,0.02245807953149521,DisGeNET,HLA-DRB1;JAZF1,HLA-DRB1;NEUROG3;JAZF1,HLA-DRB1;JAZF1,2,3,2
100,Free Cholesterol To Total Lipids Ratio In Large VLDL,0.002715571355744258,28.58393113342898,168.89538608185973,APOE;HLA-DQB1,0.022837955101809207,GWAS_Catalog_2023,APOE;HLA-DQB1,HLA-DQB1,HLA-DQB1,2,1,1
331,Dysphasia,0.003510585390397297,24.91307066916823,140.8079897526317,GRN;TREM2,0.02314228798141058,DisGeNET,GRN;TREM2,,,2,0,0
330,"Nephrotic Syndrome, Minimal Change",0.003510585390397297,24.91307066916823,140.8079897526317,APOE;HLA-DRB1,0.02314228798141058,DisGeNET,APOE;HLA-DRB1,HLA-DRB1,HLA-DRB1,2,1,1
329,Schwartz-Jampel Syndrome,0.003510585390397297,24.91307066916823,140.8079897526317,HLA-DRB1;HLA-DQB1,0.02314228798141058,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
332,Myositis,0.0035832287206006993,10.61625,59.78531641106525,APOE;HLA-DRB1;HLA-DQA1,0.02350431187941442,DisGeNET,APOE;HLA-DRB1;HLA-DQA1,HLA-DRB1;HLA-DQA1,HLA-DRB1;HLA-DQA1,3,2,2
333,ovarian neoplasm,0.003587046680038956,3.973684210526316,22.373535160359225,CDKN1C;CDKN2B;GRN;CCND2;APOE;HLA-DRB1;HLA-DQA1,0.02350431187941442,DisGeNET,GRN;APOE;HLA-DRB1;HLA-DQA1,CDKN1C;CDKN2B;CCND2;HLA-DRB1;HLA-DQA1,HLA-DRB1;HLA-DQA1,4,5,2
101,BMI In Non-Smokers,0.002866841941964989,27.765853658536585,162.55641815307325,ZC3H4;QPCTL,0.023871426467253026,GWAS_Catalog_2023,ZC3H4;QPCTL,ZC3H4;QPCTL,ZC3H4;QPCTL,2,2,2
334,"Mitral regurgitation, mild",0.003681103895283636,24.289024390243902,136.12887191337333,CCND2;IDUA,0.024048409279966747,DisGeNET,IDUA,CCND2,,1,1,0
102,Phospholipids To Total Lipids Ratio In Very Large VLDL,0.0030219952153155262,26.993224932249323,156.61031811173902,APOE;HLA-DQB1,0.02491664682431723,GWAS_Catalog_2023,APOE;HLA-DQB1,HLA-DQB1,HLA-DQB1,2,1,1
103,Free Cholesterol Levels In Medium LDL,0.0031810145747939787,26.262359920896508,151.0231473713992,APOE;HLA-DQA1,0.025973138421376076,GWAS_Catalog_2023,APOE;HLA-DQA1,HLA-DQA1,HLA-DQA1,2,1,1
338,Neurocognitive Disorders,0.004033525091037281,23.130081300813007,127.51878829292204,TREM2;APOE,0.02603891049894481,DisGeNET,TREM2;APOE,,,2,0,0
337,Birth Weight,0.004033525091037281,23.130081300813007,127.51878829292204,MTNR1B;IGF2BP3,0.02603891049894481,DisGeNET,,MTNR1B;IGF2BP3,,0,2,0
